Straßennummer,Straßenname,Ortsbezirk,Stadtteil Name,Stadtbezirk,Stadtbezirksvorst,Schiedsleutebezirk,Sozialrathaus Name,Polizeirevier,Postleitzahl,Address,Latitude,Longitude,class,type,Strassenname,Strassenname_äöü,imagelink,survey
2376,Trümpertstraße,7,Rödelheim,401,7.55,7,Bockenheim,11.0,60489,Trümpertstraße 60489 Frankfurt,50.1276493,8.6131119,highway,way,Truempertstrasse,Truempertstrasse,Truempertstrasse_60489.jpeg,1
3292,Felix-Wankel-Straße,4,Ostend,261,4.27,4,Ost,5.0,60314,Felix-Wankel-Straße 60314 Frankfurt,50.1220285,8.7420034,highway,way,Felix-Wankel-Strasse,Felix-Wankel-Strasse,Felix-Wankel-Strasse_60314.jpeg,1
1156,Herrnstraße,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Herrnstraße 60599 Frankfurt,50.0983294,8.7273586,highway,way,Herrnstrasse,Herrnstrasse,Herrnstrasse_60599.jpeg,1
1324,Johanna-Kirchner-Straße,7,Praunheim,423,7.59,7,Bockenheim,11.0,60488,Johanna-Kirchner-Straße 60488 Frankfurt,50.1355029,8.6127725,highway,way,Johanna-Kirchner-Strasse,Johanna-Kirchner-Strasse,Johanna-Kirchner-Strasse_60488.jpeg,1
865,Friedensstraße,1,Innenstadt,40,1.03,1,Ost,1.0,60311,Friedensstraße 60311 Frankfurt,50.1099243,8.6751075,highway,way,Friedensstrasse,Friedensstrasse,Friedensstrasse_60311.jpeg,1
2432,Waldschulstraße,6,Griesheim,552,6.41,6A,Gallus,16.0,65933,Waldschulstraße 65933 Frankfurt,50.1002701,8.6033458,highway,way,Waldschulstrasse,Waldschulstrasse,Waldschulstrasse_65933.jpeg,1
1210,Hollerkopfstraße,8,Niederursel,481,8.63,8,Nord,14.0,60439,Hollerkopfstraße 60439 Frankfurt,50.1630124,8.6269953,highway,way,Hollerkopfstrasse,Hollerkopfstrasse,Hollerkopfstrasse_60439.jpeg,1
3606,Sophie-von-La-Roche-Weg,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Sophie-von-La-Roche-Weg 60431 Frankfurt,50.140407,8.6596005,highway,way,Sophie-von-La-Roche-Weg,Sophie-von-La-Roche-Weg,Sophie-von-La-Roche-Weg_60431.jpeg,1
2791,Esperantostraße,5,Sachsenhausen-S.,323,5.3,5A,Sachsenhausen,8.0,60598,Esperantostraße 60598 Frankfurt,50.0902165,8.6827002,highway,way,Esperantostrasse,Esperantostrasse,Esperantostrasse_60598.jpeg,1
2680,An der Grünhohl,12,Kalbach-Riedberg,650,12.79,12,Nord,14.0,60437,An der Grünhohl 60437 Frankfurt,50.1879379,8.6420069,highway,way,An_der_Gruenhohl,An der Gruenhohl,An_der_Gruenhohl_60437.jpeg,1
174,Am Salzhaus,1,Innenstadt,40,1.03,1,Ost,1.0,60311,Am Salzhaus 60311 Frankfurt,50.1119432,8.6771759,highway,way,Am_Salzhaus,Am Salzhaus,Am_Salzhaus_60311.jpeg,1
1103,Heddernheimer Landstraße,8,Heddernheim,431,8.61,8,Nord,14.0,60439,Heddernheimer Landstraße 60439 Frankfurt,50.1639065,8.635121781903571,highway,way,Heddernheimer_Landstrasse,Heddernheimer Landstrasse,Heddernheimer_Landstrasse_60439.jpeg,1
482,Bottenhorner Weg,7,Rödelheim,402,7.56,7,Bockenheim,11.0,60489,Bottenhorner Weg 60489 Frankfurt,50.1200356,8.6029527,highway,way,Bottenhorner_Weg,Bottenhorner Weg,Bottenhorner_Weg_60489.jpeg,1
1979,Rebstöcker Weg,7,Rödelheim,401,7.55,7,Bockenheim,11.0,60489,Rebstöcker Weg 60489 Frankfurt,50.1212208,8.6146444,highway,way,Rebstoecker_Weg,Rebstoecker Weg,Rebstoecker_Weg_60489.jpeg,1
627,de-Ridder-Weg,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,de-Ridder-Weg 65929 Frankfurt,50.1065032,8.5384382,highway,way,de-Ridder-Weg,de-Ridder-Weg,de-Ridder-Weg_65929.jpeg,1
2635,Toni-Sender-Straße,6,Sossenheim,632,6.54,6C,Höchst,17.0,65936,Toni-Sender-Straße 65936 Frankfurt,50.1239222,8.5684946,highway,way,Toni-Sender-Strasse,Toni-Sender-Strasse,Toni-Sender-Strasse_65936.jpeg,1
2154,Schneiderstraße,6,Sindlingen,601,6.47,6B,Höchst,17.0,65931,Schneiderstraße 65931 Frankfurt,50.0874663,8.5130056,highway,way,Schneiderstrasse,Schneiderstrasse,Schneiderstrasse_65931.jpeg,1
2903,Ostpreußenstraße,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Ostpreußenstraße 60388 Frankfurt,50.1459975,8.7580313,highway,way,Ostpreussenstrasse,Ostpreussenstrasse,Ostpreussenstrasse_60388.jpeg,1
2604,Coventrystraße,6,Nied,562,6.43,6A,Höchst,16.0,65934,Coventrystraße 65934 Frankfurt,50.1025049,8.5755777,highway,way,Coventrystrasse,Coventrystrasse,Coventrystrasse_65934.jpeg,1
467,Bolongarostraße,6,Nied,561,6.42,6A,Höchst,17.0,65934,Bolongarostraße 65934 Frankfurt,50.1013756,8.5615862,highway,way,Bolongarostrasse,Bolongarostrasse,Bolongarostrasse_65934.jpeg,1
126,Am Hohen Weg,7,Hausen,410,7.58,7,Bockenheim,11.0,60488,Am Hohen Weg 60488 Frankfurt,50.1354626,8.6253061,highway,way,Am_Hohen_Weg,Am Hohen Weg,Am_Hohen_Weg_60488.jpeg,1
1626,Ludwigshafener Straße,6,Höchst,591,6.46,6C,Höchst,17.0,65929,Ludwigshafener Straße 65929 Frankfurt,50.1005581,8.5414616,highway,way,Ludwigshafener_Strasse,Ludwigshafener Strasse,Ludwigshafener_Strasse_65929.jpeg,1
2475,Weißkirchener Weg,8,Niederursel,482,8.64,8,Nord,14.0,60439,Weißkirchener Weg 60439 Frankfurt,50.1656391,8.6201529,highway,way,Weisskirchener_Weg,Weisskirchener Weg,Weisskirchener_Weg_60439.jpeg,1
1544,Langheckenweg,9,Eschersheim,452,9.66,9,Dornbusch,12.0,60433,Langheckenweg 60433 Frankfurt,50.1529674,8.6674864,highway,way,Langheckenweg,Langheckenweg,Langheckenweg_60433.jpeg,1
2366,Töplitzstraße,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Töplitzstraße 60596 Frankfurt,50.0966923,8.6657521,highway,way,Toeplitzstrasse,Toeplitzstrasse,Toeplitzstrasse_60596.jpeg,1
2188,Schwanenstraße,4,Ostend,140,4.26,4,Ost,5.0,60314,Schwanenstraße 60314 Frankfurt,50.1113705,8.6946367,highway,way,Schwanenstrasse,Schwanenstrasse,Schwanenstrasse_60314.jpeg,1
178,Am Schwalbenschwanz,9,Dornbusch,442,9.68,9,Dornbusch,12.0,60431,Am Schwalbenschwanz 60431 Frankfurt,50.1503979,8.6633662,highway,way,Am_Schwalbenschwanz,Am Schwalbenschwanz,Am_Schwalbenschwanz_60431.jpeg,1
2560,Zeppelinallee,2,Bockenheim,361,2.12,2,Bockenheim,13.0,60325,Zeppelinallee 60325 Frankfurt,50.1214083,8.6539618,highway,way,Zeppelinallee,Zeppelinallee,Zeppelinallee_60325.jpeg,1
2375,Triftstraße,5,Niederrad,372,5.36,5B,Sachsenhausen,10.0,60528,Triftstraße 60528 Frankfurt,50.0837347,8.6448173,highway,way,Triftstrasse,Triftstrasse,Triftstrasse_60528.jpeg,1
2181,Schulze-Delitzsch-Straße,11,Riederwald,262,11.76,11,Ost,18.0,60386,Schulze-Delitzsch-Straße 60386 Frankfurt,50.1292388,8.7300052,amenity,node,Schulze-Delitzsch-Strasse,Schulze-Delitzsch-Strasse,Schulze-Delitzsch-Strasse_60386.jpeg,1
3320,Erich-Fromm-Platz,2,Westend-Süd,180,2.1,2,Bockenheim,3.0,60323,Erich-Fromm-Platz 60323 Frankfurt,50.1205687,8.665413765891198,leisure,way,Erich-Fromm-Platz,Erich-Fromm-Platz,Erich-Fromm-Platz_60323.jpeg,1
2529,Windmühlstraße,1,Bahnhofsviertel,90,1.03,1,Gallus,4.0,60329,Windmühlstraße 60329 Frankfurt,50.1049003,8.6707832,highway,way,Windmuehlstrasse,Windmuehlstrasse,Windmuehlstrasse_60329.jpeg,1
3331,Ignatz-Bubis-Brücke,1,Innenstadt,80,1.01,1,Ost,1.0,60594,Ignatz-Bubis-Brücke 60594 Frankfurt,50.107876950000005,8.69274424977528,man_made,way,Ignatz-Bubis-Bruecke,Ignatz-Bubis-Bruecke,Ignatz-Bubis-Bruecke_60594.jpeg,1
579,Burglehen,11,Fechenheim,520,11.78,11,Ost,18.0,60386,Burglehen 60386 Frankfurt,50.1218563,8.7718833,highway,way,Burglehen,Burglehen,Burglehen_60386.jpeg,1
2437,Wallstraße,5,Sachsenhausen-N.,300,5.31,5A,Sachsenhausen,8.0,60594,Wallstraße 60594 Frankfurt,50.1050584,8.6884359,highway,way,Wallstrasse,Wallstrasse,Wallstrasse_60594.jpeg,1
1013,Grusonstraße,4,Ostend,261,4.27,4,Ost,5.0,60314,Grusonstraße 60314 Frankfurt,50.1125766,8.7069404,highway,way,Grusonstrasse,Grusonstrasse,Grusonstrasse_60314.jpeg,1
3386,Herrenapfelstraße,10,Preungesheim,470,10.73,10,Dornbusch,12.0,60435,Herrenapfelstraße 60435 Frankfurt,50.1531891,8.7012502,highway,way,Herrenapfelstrasse,Herrenapfelstrasse,Herrenapfelstrasse_60435.jpeg,1
851,Frauenhofstraße,5,Niederrad,371,5.35,5B,Sachsenhausen,10.0,60528,Frauenhofstraße 60528 Frankfurt,50.0874125,8.6489345,highway,way,Frauenhofstrasse,Frauenhofstrasse,Frauenhofstrasse_60528.jpeg,1
735,Engelsruhe,6,Unterliederbach,622,6.52,6C,Höchst,17.0,65929,Engelsruhe 65929 Frankfurt,50.1153386,8.5383001,highway,way,Engelsruhe,Engelsruhe,Engelsruhe_65929.jpeg,1
3379,Gustavsburgplatz,1,Gallus,153,1.05,1,Gallus,4.0,60326,Gustavsburgplatz 60326 Frankfurt,50.10100615,8.630141172361387,leisure,way,Gustavsburgplatz,Gustavsburgplatz,Gustavsburgplatz_60326.jpeg,1
1545,Langobardenweg,6,Unterliederbach,622,6.52,6C,Höchst,17.0,65929,Langobardenweg 65929 Frankfurt,50.1137776,8.5387451,highway,way,Langobardenweg,Langobardenweg,Langobardenweg_65929.jpeg,1
3025,Kurt-Blaum-Straße,6,Nied,562,6.43,6A,Höchst,16.0,65934,Kurt-Blaum-Straße 65934 Frankfurt,50.1026484,8.5795208,highway,way,Kurt-Blaum-Strasse,Kurt-Blaum-Strasse,Kurt-Blaum-Strasse_65934.jpeg,1
1779,Neuenhainer Straße,1,Gallus,162,1.07,1,Gallus,4.0,60326,Neuenhainer Straße 60326 Frankfurt,50.1027694,8.6322796,highway,way,Neuenhainer_Strasse,Neuenhainer Strasse,Neuenhainer_Strasse_60326.jpeg,1
180,Amselweg,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,Amselweg 65929 Frankfurt,50.1048121,8.5326398,highway,way,Amselweg,Amselweg,Amselweg_65929.jpeg,1
1449,Klingenberger Straße,5,Sachsenhausen-S.,332,5.29,5A,Sachsenhausen,8.0,60599,Klingenberger Straße 60599 Frankfurt,50.0961058,8.697865,highway,way,Klingenberger_Strasse,Klingenberger Strasse,Klingenberger_Strasse_60599.jpeg,1
2580,Zwischenstraße,5,Sachsenhausen-N.,331,5.31,5A,Sachsenhausen,8.0,60594,Zwischenstraße 60594 Frankfurt,50.1030391,8.6941301,highway,way,Zwischenstrasse,Zwischenstrasse,Zwischenstrasse_60594.jpeg,1
120,Am Hauptbahnhof,1,Gallus,152,1.06,1,Gallus,4.0,60329,Am Hauptbahnhof 60329 Frankfurt,50.1071922,8.6653033,highway,way,Am_Hauptbahnhof,Am Hauptbahnhof,Am_Hauptbahnhof_60329.jpeg,1
3277,Ernst-Achilles-Platz,4,Ostend,261,4.27,4,Ost,5.0,60314,Ernst-Achilles-Platz 60314 Frankfurt,50.11280425,8.703894153561771,leisure,way,Ernst-Achilles-Platz,Ernst-Achilles-Platz,Ernst-Achilles-Platz_60314.jpeg,1
501,Breubergstraße,5,Niederrad,371,5.35,5B,Sachsenhausen,10.0,60528,Breubergstraße 60528 Frankfurt,50.0856382,8.6420579,highway,way,Breubergstrasse,Breubergstrasse,Breubergstrasse_60528.jpeg,1
1360,Kappusstraße,6,Sossenheim,632,6.54,6C,Höchst,17.0,65936,Kappusstraße 65936 Frankfurt,50.1199635,8.5675798,highway,way,Kappusstrasse,Kappusstrasse,Kappusstrasse_65936.jpeg,1
1201,Hofheimer Straße,6,Zeilsheim,611,6.49,6B,Höchst,17.0,65931,Hofheimer Straße 65931 Frankfurt,50.0965606,8.4885374,highway,way,Hofheimer_Strasse,Hofheimer Strasse,Hofheimer_Strasse_65931.jpeg,1
1838,Obermainanlage,4,Ostend,140,4.26,4,Ost,5.0,60314,Obermainanlage 60314 Frankfurt,50.1090122,8.6943508,highway,way,Obermainanlage,Obermainanlage,Obermainanlage_60314.jpeg,1
738,Eppenhainer Straße,1,Gallus,165,1.08,1,Gallus,4.0,60326,Eppenhainer Straße 60326 Frankfurt,50.1041765,8.6255365,highway,way,Eppenhainer_Strasse,Eppenhainer Strasse,Eppenhainer_Strasse_60326.jpeg,1
2162,Schöne Aussicht,1,Innenstadt,80,1.01,1,Ost,1.0,60311,Schöne Aussicht 60311 Frankfurt,50.1096245,8.6877292,highway,way,Schoene_Aussicht,Schoene Aussicht,Schoene_Aussicht_60311.jpeg,1
2102,Schäfergasse,1,Innenstadt,60,1.02,1,Ost,1.0,60313,Schäfergasse 60313 Frankfurt,50.1167018,8.6850048,amenity,node,Schaefergasse,Schaefergasse,Schaefergasse_60313.jpeg,1
1009,Grüne Weide,6,Nied,562,6.43,6A,Höchst,16.0,65934,Grüne Weide 65934 Frankfurt,50.1043004,8.5657641,highway,way,Gruene_Weide,Gruene Weide,Gruene_Weide_65934.jpeg,1
2216,Seehofstraße,5,Sachsenhausen-N.,331,5.31,5A,Sachsenhausen,8.0,60594,Seehofstraße 60594 Frankfurt,50.1068802,8.692268,highway,way,Seehofstrasse,Seehofstrasse,Seehofstrasse_60594.jpeg,1
2721,In den Biegen,14,Harheim,660,14.81,14,Nord,14.0,60437,In den Biegen 60437 Frankfurt,50.18089,8.6960141,highway,way,In_den_Biegen,In den Biegen,In_den_Biegen_60437.jpeg,1
1809,Niederräder Brücke,5,Niederrad,371,5.35,5B,Sachsenhausen,10.0,60528,Niederräder Brücke 60528 Frankfurt,50.0881385,8.631699,highway,way,Niederraeder_Bruecke,Niederraeder Bruecke,Niederraeder_Bruecke_60528.jpeg,1
2882,Hinter der Burg,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Hinter der Burg 60388 Frankfurt,50.1567031,8.7530074,highway,way,Hinter_der_Burg,Hinter der Burg,Hinter_der_Burg_60388.jpeg,1
249,An der Tillylinde,6,Schwanheim,531,6.38,6A,Sachsenhausen,10.0,60529,An der Tillylinde 60529 Frankfurt,50.0971727,8.5514375,highway,way,An_der_Tillylinde,An der Tillylinde,An_der_Tillylinde_60529.jpeg,1
1018,Günthersburgpark,3,Nordend-Ost,222,3.18,3,Ost,6.0,60389,Günthersburgpark 60389 Frankfurt,50.1305565,8.703421129517356,leisure,way,Guenthersburgpark,Guenthersburgpark,Guenthersburgpark_60389.jpeg,1
3425,Stichlingstraße,1,Gutleutviertel,151,1.04,1,Gallus,4.0,60327,Stichlingstraße 60327 Frankfurt,50.0994818,8.6582349,highway,way,Stichlingstrasse,Stichlingstrasse,Stichlingstrasse_60327.jpeg,1
222,An den Röthen,4,Bornheim,272,4.22,4,Ost,6.0,60389,An den Röthen 60389 Frankfurt,50.1342667,8.7107576,highway,way,An_den_Roethen,An den Roethen,An_den_Roethen_60389.jpeg,1
1969,Raugasse,6,Höchst,591,6.46,6C,Höchst,17.0,65929,Raugasse 65929 Frankfurt,50.1005715,8.5397099,highway,way,Raugasse,Raugasse,Raugasse_65929.jpeg,1
1876,Ostbahnhofstraße,4,Ostend,261,4.27,4,Ost,5.0,60314,Ostbahnhofstraße 60314 Frankfurt,50.1129383,8.7054989,highway,way,Ostbahnhofstrasse,Ostbahnhofstrasse,Ostbahnhofstrasse_60314.jpeg,1
2167,Schopenhauerstraße,3,Nordend-Ost,230,3.2,3,Ost,3.0,60316,Schopenhauerstraße 60316 Frankfurt,50.1220653,8.6992523,highway,way,Schopenhauerstrasse,Schopenhauerstrasse,Schopenhauerstrasse_60316.jpeg,1
3318,H.-P.-Müller-Platz,8,Heddernheim,431,8.61,8,Nord,14.0,60439,H.-P.-Müller-Platz 60439 Frankfurt,50.1616619,8.648871467860253,leisure,way,H.-P.-Mueller-Platz,H.-P.-Mueller-Platz,H.-P.-Mueller-Platz_60439.jpeg,1
1521,Kurt-Schumacher-Straße,1,Altstadt,10,1.01,1,Ost,1.0,60313,Kurt-Schumacher-Straße 60313 Frankfurt,50.1145759,8.6877241,highway,way,Kurt-Schumacher-Strasse,Kurt-Schumacher-Strasse,Kurt-Schumacher-Strasse_60313.jpeg,1
2466,Weilbrunnstraße,10,Preungesheim,470,10.73,10,Dornbusch,12.0,60435,Weilbrunnstraße 60435 Frankfurt,50.1547604,8.6932755,highway,way,Weilbrunnstrasse,Weilbrunnstrasse,Weilbrunnstrasse_60435.jpeg,1
3170,Friedrich-Stoltze-Platz,1,Altstadt,10,1.01,1,Ost,1.0,60311,Friedrich-Stoltze-Platz 60311 Frankfurt,50.1127095,8.679743900614376,highway,way,Friedrich-Stoltze-Platz,Friedrich-Stoltze-Platz,Friedrich-Stoltze-Platz_60311.jpeg,1
3200,Carl-Theodor-Reiffenstein-Platz,1,Altstadt,10,1.01,1,Ost,1.0,60313,Carl-Theodor-Reiffenstein-Platz 60313 Frankfurt,50.11409135,8.683973818422317,highway,way,Carl-Theodor-Reiffenstein-Platz,Carl-Theodor-Reiffenstein-Platz,Carl-Theodor-Reiffenstein-Platz_60313.jpeg,1
1203,Hohe Kanzel,6,Zeilsheim,612,6.5,6B,Höchst,17.0,65931,Hohe Kanzel 65931 Frankfurt,50.1013262,8.5038986,highway,way,Hohe_Kanzel,Hohe Kanzel,Hohe_Kanzel_65931.jpeg,1
451,Bockenheimer Anlage,2,Westend-Süd,110,2.1,2,Bockenheim,3.0,60322,Bockenheimer Anlage 60322 Frankfurt,50.11702555,8.67572734736429,leisure,way,Bockenheimer_Anlage,Bockenheimer Anlage,Bockenheimer_Anlage_60322.jpeg,1
255,Andreasplatz,6,Höchst,580,6.45,6C,Höchst,17.0,65929,Andreasplatz 65929 Frankfurt,50.10245295,8.550217689547063,highway,way,Andreasplatz,Andreasplatz,Andreasplatz_65929.jpeg,1
2171,Schreyerstraße,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Schreyerstraße 60596 Frankfurt,50.0994272,8.6713669,highway,way,Schreyerstrasse,Schreyerstrasse,Schreyerstrasse_60596.jpeg,1
1409,Kinkelstraße,4,Ostend,252,4.25,4,Ost,5.0,60385,Kinkelstraße 60385 Frankfurt,50.1171091,8.7121555,highway,way,Kinkelstrasse,Kinkelstrasse,Kinkelstrasse_60385.jpeg,1
137,Am Kreuz,6,Sossenheim,632,6.54,6C,Höchst,17.0,65936,Am Kreuz 65936 Frankfurt,50.1214739,8.5671075,highway,way,Am_Kreuz,Am Kreuz,Am_Kreuz_65936.jpeg,1
321,Bachmannstraße,7,Hausen,410,7.58,7,Bockenheim,11.0,60488,Bachmannstraße 60488 Frankfurt,50.1314746,8.6257744,highway,way,Bachmannstrasse,Bachmannstrasse,Bachmannstrasse_60488.jpeg,1
946,Ginsterweg,10,Frankfurter Berg,492,10.71,10,Nord,14.0,60433,Ginsterweg 60433 Frankfurt,50.1656145,8.6758236,highway,way,Ginsterweg,Ginsterweg,Ginsterweg_60433.jpeg,1
2027,Rödelheimer Parkweg,7,Rödelheim,401,7.55,7,Bockenheim,11.0,60489,Rödelheimer Parkweg 60489 Frankfurt,50.1218829,8.615064,highway,way,Roedelheimer_Parkweg,Roedelheimer Parkweg,Roedelheimer_Parkweg_60489.jpeg,1
2148,Schmickstraße,4,Ostend,261,4.27,4,Ost,5.0,60314,Schmickstraße 60314 Frankfurt,50.1139563,8.7292364,amenity,node,Schmickstrasse,Schmickstrasse,Schmickstrasse_60314.jpeg,1
1332,Josef-May-Straße,7,Rödelheim,401,7.55,7,Bockenheim,11.0,60489,Josef-May-Straße 60489 Frankfurt,50.1270646,8.6153222,highway,way,Josef-May-Strasse,Josef-May-Strasse,Josef-May-Strasse_60489.jpeg,1
2032,Roggengasse,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,Roggengasse 65929 Frankfurt,50.1109823,8.5322751,highway,way,Roggengasse,Roggengasse,Roggengasse_65929.jpeg,1
1546,Langweidenstraße,7,Hausen,410,7.58,7,Bockenheim,11.0,60488,Langweidenstraße 60488 Frankfurt,50.1323153,8.630206,highway,way,Langweidenstrasse,Langweidenstrasse,Langweidenstrasse_60488.jpeg,1
758,Eschersheimer Landstraße,2,Westend-Nord,192,2.09,2,Dornbusch,12.0,60320,Eschersheimer Landstraße 60320 Frankfurt,50.138728,8.6705059,highway,way,Eschersheimer_Landstrasse,Eschersheimer Landstrasse,Eschersheimer_Landstrasse_60320.jpeg,1
3492,An den Katharinenhöfen,2,Bockenheim,163,2.15,2,Bockenheim,13.0,60486,An den Katharinenhöfen 60486 Frankfurt,50.1139309,8.6347726,highway,way,An_den_Katharinenhoefen,An den Katharinenhoefen,An_den_Katharinenhoefen_60486.jpeg,1
2336,Teutonenweg,6,Unterliederbach,622,6.52,6C,Höchst,17.0,65929,Teutonenweg 65929 Frankfurt,50.114346,8.5434334,highway,way,Teutonenweg,Teutonenweg,Teutonenweg_65929.jpeg,1
2132,Schleifergasse,6,Höchst,591,6.46,6C,Höchst,17.0,65929,Schleifergasse 65929 Frankfurt,50.1000408,8.5469486,highway,way,Schleifergasse,Schleifergasse,Schleifergasse_65929.jpeg,1
1117,Heiligkreuzgasse,1,Innenstadt,70,1.01,1,Ost,1.0,60313,Heiligkreuzgasse 60313 Frankfurt,50.1156862,8.6884596,highway,way,Heiligkreuzgasse,Heiligkreuzgasse,Heiligkreuzgasse_60313.jpeg,1
1167,Heussenstammstraße,9,Dornbusch,462,9.69,9,Dornbusch,12.0,60433,Heussenstammstraße 60433 Frankfurt,50.1486143,8.6747627,amenity,node,Heussenstammstrasse,Heussenstammstrasse,Heussenstammstrasse_60433.jpeg,1
1814,Niedwiesenstraße,9,Eschersheim,452,9.66,9,Dornbusch,12.0,60431,Niedwiesenstraße 60431 Frankfurt,50.1565901,8.652402,amenity,node,Niedwiesenstrasse,Niedwiesenstrasse,Niedwiesenstrasse_60431.jpeg,1
1660,Marburger Straße,2,Bockenheim,361,2.12,2,Bockenheim,13.0,60487,Marburger Straße 60487 Frankfurt,50.1242596,8.6431702,highway,way,Marburger_Strasse,Marburger Strasse,Marburger_Strasse_60487.jpeg,1
3736,Saalhof,1,Altstadt,10,1.01,1,Ost,1.0,60311,Saalhof 60311 Frankfurt,50.1095428,8.682947137997978,tourism,way,Saalhof,Saalhof,Saalhof_60311.jpeg,1
2250,Sonnemannstraße,4,Ostend,140,4.26,4,Ost,5.0,60314,Sonnemannstraße 60314 Frankfurt,50.1110869,8.7029767,amenity,node,Sonnemannstrasse,Sonnemannstrasse,Sonnemannstrasse_60314.jpeg,1
999,Großer Hasenpfad,5,Sachsenhausen-S.,323,5.3,5A,Sachsenhausen,8.0,60598,Großer Hasenpfad 60598 Frankfurt,50.0928216,8.685943,highway,way,Grosser_Hasenpfad,Grosser Hasenpfad,Grosser_Hasenpfad_60598.jpeg,1
1706,Meininger Weg,6,Zeilsheim,611,6.49,6B,Höchst,17.0,65931,Meininger Weg 65931 Frankfurt,50.0968647,8.4960539,highway,way,Meininger_Weg,Meininger Weg,Meininger_Weg_65931.jpeg,1
3186,Nikolaus-Brum-Straße,6,Sossenheim,631,6.53,6C,Höchst,17.0,65936,Nikolaus-Brum-Straße 65936 Frankfurt,50.1130947,8.5544658,highway,way,Nikolaus-Brum-Strasse,Nikolaus-Brum-Strasse,Nikolaus-Brum-Strasse_65936.jpeg,1
219,An den Pflanzländern,7,Praunheim,424,7.6,7,Bockenheim,14.0,60488,An den Pflanzländern 60488 Frankfurt,50.1438574,8.6241808,amenity,node,An_den_Pflanzlaendern,An den Pflanzlaendern,An_den_Pflanzlaendern_60488.jpeg,1
2,Achenbachstraße,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Achenbachstraße 60596 Frankfurt,50.0974901,8.676911,highway,way,Achenbachstrasse,Achenbachstrasse,Achenbachstrasse_60596.jpeg,1
1148,Herderstraße,3,Nordend-Ost,130,3.2,3,Ost,3.0,60316,Herderstraße 60316 Frankfurt,50.1187639,8.6951771,highway,way,Herderstrasse,Herderstrasse,Herderstrasse_60316.jpeg,1
1572,Lessingstraße,2,Westend-Süd,100,2.11,2,Bockenheim,13.0,60325,Lessingstraße 60325 Frankfurt,50.114754,8.6616589,highway,way,Lessingstrasse,Lessingstrasse,Lessingstrasse_60325.jpeg,1
1444,Kleiststraße,3,Nordend-West,212,3.17,3,Ost,3.0,60318,Kleiststraße 60318 Frankfurt,50.1319982,8.6925482,highway,way,Kleiststrasse,Kleiststrasse,Kleiststrasse_60318.jpeg,1
3253,Liesel-Christ-Anlage,1,Innenstadt,50,1.02,1,Ost,1.0,60322,Liesel-Christ-Anlage 60322 Frankfurt,50.11636065,8.671408044417388,leisure,way,Liesel-Christ-Anlage,Liesel-Christ-Anlage,Liesel-Christ-Anlage_60322.jpeg,1
2295,Stephanstraße,1,Innenstadt,60,1.02,1,Ost,1.0,60313,Stephanstraße 60313 Frankfurt,50.1163781,8.6820969,highway,way,Stephanstrasse,Stephanstrasse,Stephanstrasse_60313.jpeg,1
1322,Jenaer Weg,6,Zeilsheim,611,6.49,6B,Höchst,17.0,65931,Jenaer Weg 65931 Frankfurt,50.0955505,8.4965528,highway,way,Jenaer_Weg,Jenaer Weg,Jenaer_Weg_65931.jpeg,1
1473,Kolbenbergstraße,7,Praunheim,425,7.6,7,Bockenheim,14.0,60488,Kolbenbergstraße 60488 Frankfurt,50.149082,8.6211795,highway,way,Kolbenbergstrasse,Kolbenbergstrasse,Kolbenbergstrasse_60488.jpeg,1
1854,Odenwaldstraße,5,Niederrad,371,5.35,5B,Sachsenhausen,10.0,60528,Odenwaldstraße 60528 Frankfurt,50.0857444,8.6423357,highway,way,Odenwaldstrasse,Odenwaldstrasse,Odenwaldstrasse_60528.jpeg,1
52,Alter Schulpfad,6,Nied,561,6.42,6A,Höchst,16.0,65934,Alter Schulpfad 65934 Frankfurt,50.0995548,8.5652867,highway,way,Alter_Schulpfad,Alter Schulpfad,Alter_Schulpfad_65934.jpeg,1
3191,Niedernhausener Straße,1,Gallus,162,1.07,1,Gallus,4.0,60326,Niedernhausener Straße 60326 Frankfurt,50.1073089,8.632143,highway,way,Niedernhausener_Strasse,Niedernhausener Strasse,Niedernhausener_Strasse_60326.jpeg,1
3228,Oberräder Markt,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Oberräder Markt 60599 Frankfurt,50.1006537,8.724295878222886,highway,way,Oberraeder_Markt,Oberraeder Markt,Oberraeder_Markt_60599.jpeg,1
604,Comeniusstraße,3,Nordend-Ost,222,3.18,3,Ost,6.0,60389,Comeniusstraße 60389 Frankfurt,50.1335832,8.7061155,highway,way,Comeniusstrasse,Comeniusstrasse,Comeniusstrasse_60389.jpeg,1
